8387	1.917
3434	4.000
8385	3.500
88812	3.083
73759	4.000
88810	4.000
80551	2.500
6091	3.500
40414	4.333
40412	4.750
870	1.667
8019	4.000
8057	3.000
8015	3.500
8011	3.300
7456	4.500
2741	2.667
7454	2.844
1221	4.385
92264	2.000
580	3.000
4383	2.833
108795	4.000
5625	2.333
4387	2.667
2149	2.000
7458	3.188
34150	2.533
1340	3.750
1373	2.780
1375	3.315
401	4.000
1379	2.821
4848	3.705
8499	3.125
7698	4.125
1342	3.059
25947	4.250
3834	3.000
96150	2.000
3836	3.500
2031	3.250
3832	3.000
65088	4.000
1344	3.632
3838	2.000
93432	3.000
5995	4.131
4844	3.036
4033	3.889
5991	3.647
1346	3.111
4037	4.125
4039	3.308
5777	4.000
26366	2.250
107057	3.000
4734	3.242
4840	2.000
26564	2.250
26562	4.000
89039	3.833
110127	2.250
103372	1.833
2039	3.500
26094	5.000
371	3.250
373	4.139
375	3.667
6503	2.021
377	3.567
55245	3.250
87192	3.667
55247	3.629
4349	4.500
73276	3.000
393	2.100
4347	3.500
391	3.000
6798	3.000
68614	2.500
7180	4.000
2334	3.344
8725	2.500
5854	4.000
6783	4.000
6785	3.200
88380	3.500
4725	4.500
4727	2.333
4721	2.500
69495	3.000
4723	3.900
5847	3.000
104944	4.250
5498	4.750
74486	3.833
27721	3.909
5841	2.000
1865	3.167
26492	3.500
96417	2.500
104272	3.000
26494	3.833
73854	3.500
5111	3.000
60126	3.192
3746	5.000
3203	3.833
3744	2.692
3742	3.781
5548	3.500
3740	3.159
106236	3.000
5915	4.250
4622	3.000
4624	2.000
243	4.000
4628	3.625
7179	4.000
249	3.375
80586	3.750
6268	3.000
2275	3.167
2271	3.625
2273	3.558
8752	4.000
57669	3.947
26485	0.500
2279	3.409
4233	2.500
26386	3.750
110453	3.000
27178	2.750
161918	1.500
4981	4.250
26663	4.000
60137	0.500
3454	4.000
2459	3.500
3201	4.075
104726	3.000
95780	3.500
49772	3.500
2451	3.833
60135	4.000
42935	4.000
94015	2.333
98154	3.429
179	3.500
177	2.885
86982	2.000
175	3.957
173	2.564
171	4.333
2051	3.750
1502	1.750
2053	2.353
2055	4.000
2057	3.750
2059	3.222
3692	3.500
4741	4.500
3694	2.333
1500	3.969
74228	3.200
7980	3.357
7982	3.167
7984	3.500
109576	1.500
5506	3.375
141688	2.500
6365	3.268
44788	4.100
1948	4.458
117511	3.000
650	3.188
134158	1.500
2996	3.000
103688	2.875
3526	3.587
3524	3.853
3522	2.000
3520	2.667
4538	1.000
63479	3.500
3087	3.317
3528	2.679
1113	2.429
4655	3.000
112303	1.500
4073	1.000
7210	3.833
34583	3.000
7212	4.000
6387	4.000
7216	3.167
85510	2.167
1601	3.500
6215	3.833
6213	3.286
3083	4.200
6211	4.250
2697	2.000
32017	3.000
46559	4.000
70121	0.500
1603	2.400
2691	2.750
71838	3.583
276	2.864
6811	2.875
3221	4.000
6813	2.250
71520	2.929
2435	3.000
1845	4.125
3223	3.750
26313	3.750
61394	2.750
34552	3.750
7881	3.500
152057	0.500
7324	3.500
7320	4.000
157667	1.500
1616	3.536
3676	3.536
1614	3.360
2152	2.250
1612	3.000
809	2.750
5193	3.667
8848	2.000
61013	5.000
4550	2.000
8840	2.500
85774	4.111
108928	2.333
72176	3.000
54419	3.000
32464	3.000
3780	2.000
2871	3.938
4837	2.250
2877	3.111
2875	3.444
2879	3.700
78499	4.071
105769	4.500
5603	4.167
4534	3.750
7669	4.417
78266	2.000
3357	4.750
3351	3.000
6770	4.250
48043	3.125
7883	3.000
3359	4.132
78264	2.000
26810	3.250
5449	2.737
7069	4.250
4989	2.500
5443	2.000
123947	3.000
7065	3.000
7063	4.333
7061	3.833
105763	3.000
54745	3.500
114464	5.000
134783	3.000
1942	4.333
1762	3.125
79139	4.000
1760	1.808
6518	3.000
64997	2.500
6961	3.250
26782	3.000
6963	4.000
57845	4.500
132488	2.000
8158	3.500
48061	4.500
83134	3.875
8154	4.062
8620	3.750
112062	4.000
8622	3.565
6772	2.500
95375	3.000
64993	3.750
95377	5.000
40629	3.725
108188	2.333
5504	1.812
27604	2.800
8477	4.250
5500	3.958
692	2.000
1544	2.888
1542	3.800
694	2.850
8228	4.100
69844	4.069
26700	1.667
103141	3.571
96655	4.500
26704	4.000
542	2.737
83332	4.000
8712	4.000
546	1.735
135508	3.500
544	2.611
8718	2.500
2385	2.250
66371	4.200
143257	2.500
94480	1.000
26788	3.500
91470	1.500
109187	1.750
11	3.689
89804	3.944
57223	0.500
109183	4.000
2387	3.038
91690	5.000
2969	3.667
148238	3.000
13	3.938
97230	5.000
2262	2.706
54190	3.400
27772	2.250
8530	3.875
127198	3.125
77364	3.375
6000	3.000
8534	2.500
93326	2.900
132796	2.667
991	3.500
58303	4.200
5618	4.135
7445	3.391
6404	3.500
92259	4.167
5612	4.000
2266	2.667
95207	1.750
6561	3.875
9	3.150
97858	2.000
58839	3.250
414	2.500
87930	2.000
416	3.250
1388	2.759
412	3.540
1384	4.000
27802	4.000
1380	3.478
5715	2.500
1382	2.000
3827	2.667
5003	3.000
3825	2.926
3823	3.125
5470	3.400
3638	3.565
74727	5.000
1069	3.667
5001	3.500
3829	2.000
59	4.000
3041	3.000
2752	4.000
26915	4.500
2446	1.400
5135	3.625
69974	0.500
6875	1.000
4282	3.333
31427	4.500
4280	3.750
132462	1.000
96314	3.500
60937	2.333
6873	3.107
26555	3.167
3588	4.000
100498	1.875
61350	2.250
27808	2.833
91500	3.382
366	3.273
364	3.777
362	3.450
5009	3.083
360	2.500
44759	1.500
117434	1.500
60333	4.250
7762	3.000
55250	2.750
74851	3.000
32369	3.500
96530	2.500
5276	4.000
2062	2.000
1049	3.619
380	3.515
382	3.105
384	3.250
62511	3.833
81512	3.000
388	3.667
5379	4.250
6170	3.400
45880	2.750
6774	3.786
6776	4.375
4754	4.000
4756	1.833
5872	3.097
1076	3.750
5876	3.950
5874	1.750
27156	4.500
3216	5.000
3759	3.500
80748	4.500
60487	3.500
900	3.955
57274	3.333
3755	2.953
3757	5.000
4970	3.722
258	2.500
2194	3.910
53999	2.500
252	3.061
8169	3.143
250	3.250
53993	1.600
254	3.000
2200	4.000
3379	3.417
2202	4.364
2204	4.167
118105	4.000
2206	3.700
2208	4.071
101529	2.000
100032	2.000
100034	4.000
2790	2.417
64614	3.833
101525	3.900
6686	2.167
2428	2.591
85020	3.500
57418	3.500
2420	3.368
2422	2.237
2424	3.242
85022	2.700
60069	3.704
1674	4.045
168	3.116
127178	3.500
32031	3.269
80489	3.765
64030	2.000
7841	2.833
7843	3.500
6356	3.500
3689	2.000
4815	3.500
6350	4.068
3683	4.292
132952	4.000
3681	3.786
3687	3.500
3685	3.600
3461	3.231
7991	2.833
2518	3.333
7995	3.000
97593	3.500
2516	0.750
6198	3.500
4420	3.125
56079	1.000
2734	3.333
126548	3.000
2736	3.750
2730	3.333
6743	3.600
2732	3.850
5296	2.688
5294	2.950
2738	2.667
78637	2.800
99085	2.500
3531	2.000
4769	3.000
3535	3.245
7034	3.700
3537	2.833
114925	2.000
3539	4.167
30820	3.429
5056	4.000
1816	2.500
1810	3.533
147006	3.000
1812	3.000
27664	5.000
106397	2.500
32596	3.100
7207	3.000
2794	2.875
80553	5.000
115502	3.500
300	3.750
47330	1.000
48304	4.000
90888	2.750
134569	3.500
2169	2.750
6228	3.250
8143	3.500
133782	2.000
104863	4.000
64900	4.000
86504	4.500
129653	3.000
1151	4.000
104339	4.000
78116	3.500
4952	2.500
95199	2.250
160438	4.250
4992	2.800
121491	4.500
1609	3.000
3135	3.944
39768	4.500
69529	4.000
1979	2.250
1977	1.667
2161	3.303
1975	1.944
1973	2.333
1971	2.667
59832	3.000
96590	2.500
8859	0.500
44225	3.250
49286	3.269
59834	0.500
803	4.250
59014	2.125
801	3.208
8857	3.000
805	3.765
1258	4.030
37384	3.400
59126	4.000
26731	4.000
2848	4.000
5425	2.000
2846	3.944
101741	4.000
2844	3.333
48791	5.000
2615	3.333
2840	2.750
3320	4.500
58301	4.000
59805	4.000
3324	2.071
27109	3.750
27800	3.500
3328	3.725
45662	1.000
5445	3.687
5478	2.500
3971	4.000
1777	3.236
6332	5.000
1771	5.000
62344	3.500
79029	4.000
7050	3.500
1779	2.737
50147	2.000
112112	2.000
6884	4.000
326	4.071
40946	4.000
129657	1.000
137337	3.500
3977	2.728
6996	2.200
8633	3.688
1153	3.000
26737	4.000
108447	1.500
97913	3.526
45668	3.125
59016	3.000
59018	4.200
1555	4.000
5515	3.500
32914	3.000
5517	1.000
2998	4.000
3038	5.000
3034	3.759
82461	2.885
3036	4.000
3030	4.167
3032	3.571
537	3.050
2990	3.294
535	3.885
533	3.333
82463	3.500
531	3.565
109864	2.750
8709	3.000
129659	3.500
57	3.143
539	3.428
61352	3.833
64032	1.500
7892	2.000
110781	4.000
89837	3.250
7340	4.500
8033	3.000
111362	3.792
111360	2.286
8039	3.250
4345	3.250
111364	2.929
5605	4.000
5137	4.500
8529	3.365
4000	3.000
5601	3.000
53	5.000
3719	2.000
34532	3.600
34530	1.500
5609	2.333
1904	3.875
34534	2.500
96691	2.000
26603	3.750
91199	3.750
66090	3.750
52730	2.500
59306	4.000
6514	0.500
6516	4.000
429	2.556
75816	2.000
79357	4.167
37382	3.250
83976	4.000
1399	3.500
1397	3.000
423	3.393
425	3.875
1391	2.994
3812	3.273
854	4.000
3810	2.500
3816	3.667
3814	4.115
109295	2.000
3519	3.500
72479	3.500
103543	2.000
8453	4.000
43899	3.000
8451	3.500
850	4.500
52831	4.000
6424	1.250
6426	4.000
4299	3.339
852	3.260
6422	3.333
103596	1.500
4297	4.000
4291	2.444
100159	3.500
8949	3.667
61323	3.783
31364	2.250
91535	2.857
1841	3.250
3870	3.000
100487	2.250
115216	3.500
55261	2.250
55267	3.583
99296	2.000
55269	3.786
72378	2.412
73290	4.500
7348	3.357
7263	3.864
85572	2.500
6163	5.000
2776	3.000
98611	3.000
4749	1.750
98615	5.000
115210	3.750
6769	5.000
4743	3.750
6765	3.333
6763	2.167
53322	3.240
4745	1.500
55805	3.400
7058	3.000
5869	4.000
3159	3.382
54426	3.500
5867	3.500
6950	2.500
4714	2.000
57243	4.333
2754	3.000
84847	4.000
2183	3.722
2181	3.600
2187	4.000
4608	4.000
227	3.156
6565	3.820
225	3.173
223	3.963
4600	4.000
5779	2.000
2215	4.000
42007	2.500
2219	4.000
105037	2.000
5607	4.500
1089	4.163
6132	3.500
31410	3.975
43932	2.000
6695	1.500
151	3.562
153	2.783
155	3.056
8684	4.000
157	2.375
159	3.938
2431	3.107
2437	3.000
141866	4.000
50189	3.000
60072	2.722
7832	4.000
7834	3.667
4200	3.500
60074	2.895
6341	3.500
76763	3.000
4518	4.750
6345	3.200
6349	2.000
34536	4.000
4516	3.500
6187	4.333
6806	3.000
6185	2.000
142258	1.500
6183	3.500
8525	2.500
1162	3.600
2507	1.000
2505	2.306
153584	5.000
64957	3.633
52767	4.500
103772	3.000
2725	3.600
2723	3.111
2721	4.417
141422	2.500
68269	4.167
5283	2.955
5285	3.000
44911	2.000
2729	3.688
93805	3.500
74868	3.000
7234	3.900
60674	5.000
48780	4.125
7942	3.000
138208	4.000
5047	2.000
81949	3.000
5043	3.000
6400	3.250
7238	4.000
1807	2.250
8998	3.500
3786	3.200
1801	2.818
3788	3.733
1809	4.000
4996	2.500
4994	3.550
6239	3.000
4990	3.333
6235	4.000
104881	4.000
6237	3.667
6231	3.500
6790	3.625
6233	2.750
112921	4.000
105211	3.500
152077	3.700
33085	2.000
44694	3.450
5560	4.500
152079	1.500
57528	3.583
110194	4.000
62764	4.500
110297	3.000
70697	1.750
5562	2.000
160656	3.500
81819	4.000
95182	3.000
53519	3.615
4684	0.500
3258	2.857
31104	3.000
8864	3.500
106072	3.182
3498	3.923
8860	2.545
71180	5.000
95	3.177
7308	3.250
39715	3.400
1254	4.300
3256	3.531
818	2.607
54503	3.739
48142	3.000
810	2.000
3047	1.000
146443	3.000
4268	2.000
141718	3.500
2859	4.000
1991	2.950
1250	4.138
2851	3.000
57526	2.500
2853	3.500
26838	3.500
5180	3.000
2857	3.786
138204	3.500
7045	3.500
421	3.000
27831	3.722
1267	4.122
101088	2.000
7043	4.250
72880	4.000
1995	2.375
27839	1.500
1395	3.429
45499	3.318
7056	3.875
5267	3.375
4570	4.167
1702	2.906
1704	4.140
1997	3.727
69604	2.750
3768	3.000
1393	3.698
1168	3.000
73106	2.167
2097	3.750
5269	3.857
76293	3.000
3658	3.000
8727	1.500
7939	3.000
68324	1.000
141886	5.000
1128	3.417
126430	5.000
2093	3.556
6989	3.167
26317	2.000
6987	4.000
6985	4.300
34437	3.600
6981	2.500
65552	3.500
25886	4.000
26726	2.500
2989	3.528
79720	3.250
66317	3.500
2983	4.000
3025	3.000
2987	3.667
58554	3.500
524	3.556
55094	3.500
78101	2.000
1018	3.400
78105	2.750
1014	3.300
36152	3.000
1016	3.100
34323	3.333
3951	3.500
34321	3.333
1234	4.016
8042	3.929
1230	4.094
1232	3.850
304	3.333
4194	3.500
1238	4.147
6408	3.000
4190	4.000
5670	4.125
5672	0.500
149590	2.500
306	4.172
2260	2.000
5678	2.000
97254	3.500
4356	3.917
4350	1.000
33672	3.500
4352	3.667
4116	3.400
6509	4.000
2488	3.800
6240	3.000
26614	3.962
107042	4.000
92507	3.125
106883	1.500
2486	3.000
112552	3.875
3720	3.500
436	2.200
3481	3.960
434	3.085
432	2.651
4675	2.000
111795	3.250
91610	2.000
74668	3.000
3809	3.345
61026	4.000
4673	2.750
61024	3.523
3801	3.633
1966	3.583
8462	2.500
47152	4.250
8460	3.750
27482	1.000
6008	3.500
8464	3.533
559	5.000
136305	1.000
340	3.000
3885	3.000
8190	3.000
6242	3.346
6433	3.833
83293	3.500
8194	2.750
48856	3.500
27002	3.333
64153	1.000
2868	3.000
143255	1.500
8459	4.000
2084	2.938
50514	4.000
103341	3.550
119155	3.250
61248	3.375
145150	3.000
110352	4.500
55274	4.500
4732	2.667
130682	3.500
51937	2.500
51935	4.214
4776	3.311
2244	3.000
4774	3.250
4772	3.875
41769	3.000
4770	3.000
73023	3.786
7155	3.250
32587	3.950
6244	4.250
4174	3.800
87660	4.500
104245	2.500
104243	2.900
98604	4.000
902	3.591
4178	3.917
7177	4.000
6754	3.190
55652	3.000
109161	4.000
5810	3.250
26809	4.500
5812	4.167
47606	3.000
107910	4.500
5065	2.571
2318	4.326
7173	2.346
6428	2.700
96606	4.000
4619	3.250
86911	2.500
238	3.000
4293	2.500
80717	5.000
234	2.750
45183	3.750
236	3.358
230	3.700
106441	4.250
232	4.208
86898	3.500
88267	3.250
62081	3.375
86892	3.000
55063	4.250
1	3.872
64278	5.000
5926	3.000
33917	4.000
132480	3.000
2707	3.514
146	4.333
5458	1.000
144	3.327
2479	2.000
140	3.478
2701	2.032
63062	3.667
104757	4.000
1430	2.500
53883	4.500
4501	3.000
3883	0.500
4503	3.000
26702	4.000
5353	2.000
7827	4.500
2088	2.540
2082	2.727
2080	3.686
152844	4.000
74275	3.875
52668	4.500
90266	2.750
26265	3.500
1191	3.550
131	2.000
104119	5.000
2532	3.143
3405	3.562
2530	2.875
2536	3.167
5452	1.833
2534	3.000
2712	3.627
2710	2.738
2716	3.762
128360	4.062
57326	2.500
89356	3.500
2280	3.500
2455	3.394
8985	1.792
7223	3.167
8981	3.921
3344	3.500
8983	3.324
68137	2.000
68135	3.682
5076	3.500
134246	3.000
5074	3.500
86	3.765
98000	4.000
3799	1.750
1834	3.913
3795	4.500
3724	4.115
3791	3.542
3793	3.559
53953	3.571
2404	2.231
2150	3.514
4987	3.000
933	3.966
931	3.812
937	3.800
32666	1.000
2408	2.438
5380	4.000
5382	3.600
5384	4.000
1759	4.500
5388	3.327
2457	3.200
4642	4.000
94024	4.500
1955	3.839
1957	3.940
1951	3.571
48696	3.889
48698	4.333
62331	4.500
1959	3.800
1755	3.000
84	4.000
102753	5.000
3249	3.412
63082	3.760
3243	2.375
71438	3.500
7317	3.188
3247	3.054
3245	4.500
125916	0.500
71379	2.929
50792	2.500
829	1.000
102993	3.750
59810	4.000
71755	5.000
59814	4.500
4406	3.864
2750	3.750
68793	2.800
30745	3.667
68791	3.385
1821	3.111
112006	2.000
1993	2.000
1483	3.278
59784	3.803
4688	4.000
1485	3.190
3306	4.375
8167	2.250
1489	3.500
5490	4.250
34143	2.667
41527	4.667
87884	3.500
1713	2.500
928	4.174
1711	3.375
1717	3.000
6970	3.500
5254	2.841
7922	2.500
1719	4.196
136800	1.500
2145	3.381
799	3.229
37739	3.500
4318	2.875
71573	1.500
71579	3.583
2143	3.367
37733	3.625
40148	4.500
66915	3.000
78703	3.500
96020	4.000
47493	3.000
2141	3.365
47491	3.250
1133	3.000
30749	3.984
1131	4.088
1137	4.000
56563	3.750
1135	3.348
1874	3.000
67361	2.000
2792	3.360
6978	3.300
159755	1.000
92420	3.200
5942	2.500
92424	4.000
922	4.295
62113	3.250
3018	3.821
7920	3.500
62115	5.000
27857	0.500
924	3.886
26999	2.000
3016	3.733
7142	3.000
519	2.396
33896	2.500
926	4.434
1009	3.250
1007	2.727
513	2.500
515	4.043
78893	1.500
517	3.094
1227	4.182
1225	4.155
1223	4.090
97836	1.750
8507	3.389
4181	4.000
2714	2.333
4185	4.000
34048	2.850
6536	4.500
6534	2.375
5667	3.250
6530	4.125
27727	4.000
58655	1.500
5669	3.914
4343	2.725
5539	3.000
6538	3.700
2882	2.167
92756	2.500
2880	5.000
68159	3.857
2886	2.250
2884	1.000
7492	3.000
2888	2.591
34198	3.000
31162	2.500
8617	3.250
8611	2.250
66544	3.000
571	4.000
106870	3.000
1285	3.803
61132	3.421
110501	3.833
152091	3.000
3872	4.333
32349	3.000
32460	5.000
34608	3.000
26524	4.500
50259	4.000
26528	3.125
7566	4.625
7375	4.333
7564	5.000
8189	4.000
1283	4.119
7560	3.375
19	2.598
8187	3.500
1922	3.667
8183	4.125
7764	3.000
7766	4.071
5153	3.000
92198	2.000
1924	3.556
103624	3.875
95067	2.500
74916	3.125
4198	3.000
3906	4.000
3900	3.000
3270	3.682
3902	4.500
55276	3.833
1289	3.923
3908	2.900
55207	4.000
4761	3.500
1928	3.000
32598	3.062
27334	3.500
4765	3.500
128616	4.000
4767	3.000
74688	2.000
106452	3.500
64229	3.500
26294	3.750
62999	3.188
4167	2.438
136602	2.000
3302	4.000
69280	4.000
4161	3.067
139915	2.000
157407	1.500
4169	4.500
678	3.833
5809	2.750
137595	3.000
5803	2.000
8761	3.500
4321	3.464
201	4.000
3474	4.000
203	3.304
205	4.000
8763	1.500
207	3.375
209	2.600
65310	3.000
3476	3.938
1573	3.452
55687	3.000
26180	3.500
1827	4.000
32280	2.000
68157	4.136
3470	4.375
104595	4.000
26188	0.500
109848	3.167
2239	3.000
117456	3.500
43556	3.500
112277	1.500
2231	3.847
8642	3.000
43558	2.000
30822	3.722
38992	3.250
2237	2.000
8884	4.000
25763	2.000
5933	4.000
1575	5.000
96075	5.000
25769	4.000
65682	3.143
96079	3.938
838	3.817
49530	4.041
8422	3.000
7812	3.750
229	4.083
64575	3.100
3496	3.500
8880	3.375
3494	3.346
3492	4.000
3490	3.000
2095	2.250
4606	2.000
4572	3.000
2091	4.000
3573	2.250
53894	2.917
3654	4.038
47044	2.700
3656	5.000
2099	3.700
2189	4.000
2525	2.700
2527	3.385
1236	3.800
2521	2.778
52644	2.833
2523	2.667
4602	3.000
2529	3.632
2664	3.974
45431	2.900
140265	5.000
140267	4.000
51834	3.250
3805	4.000
4493	4.000
4888	3.625
2709	2.643
2660	4.500
5063	2.000
4880	3.812
70567	3.500
62434	3.269
4886	3.885
26409	1.000
8963	0.500
52545	4.000
42009	3.000
103107	4.000
4404	3.000
42197	3.167
42191	4.500
93700	4.000
4402	2.000
2147	1.800
2413	3.132
2415	4.000
2668	3.000
135887	2.900
920	4.044
4228	3.150
45501	2.100
6257	1.500
6116	4.500
4972	3.250
118985	3.250
5391	4.000
5395	1.000
45987	4.000
2411	2.833
85736	4.000
7450	2.000
70305	2.500
26850	3.000
58972	2.500
1920	2.765
4224	2.250
3274	3.455
3272	3.312
98961	3.591
106696	4.042
58154	3.750
136020	2.875
106762	4.000
832	3.566
830	3.135
836	2.577
2938	4.667
834	3.000
7360	3.400
4220	3.667
7362	3.375
3478	3.333
162542	5.000
7366	2.167
2936	4.250
3	3.161
4222	3.000
4248	2.500
133645	4.000
27338	3.000
5825	4.000
159690	2.000
7074	4.500
2727	3.500
26854	4.000
108076	2.000
4389	3.500
7023	3.000
56367	3.854
9005	2.500
7027	3.900
9001	4.000
27851	3.500
20	2.538
7029	3.000
5483	3.600
5481	2.911
88672	3.667
784	2.551
786	3.109
780	3.484
5629	4.000
782	3.333
71205	3.500
1726	1.929
2356	3.150
5247	2.500
1722	3.286
80858	2.000
5243	4.000
103659	3.500
78349	3.167
2354	2.500
84601	3.500
37720	3.250
54787	4.000
4381	3.000
54785	4.000
7076	2.833
83374	2.500
6301	3.000
47200	3.143
5489	3.417
6592	2.667
30712	4.250
28	4.083
115122	4.375
40597	2.000
2439	3.400
3005	2.883
3007	4.179
3001	2.000
5621	2.500
66	2.000
7791	2.833
72998	3.642
3313	3.500
8493	3.714
1588	3.088
95449	3.333
1870	4.000
1582	3.500
58376	3.500
66335	2.250
45969	3.500
405	2.312
1584	3.728
8420	4.000
55069	4.375
2433	3.158
149532	3.000
3317	3.843
508	3.669
59995	3.833
7759	1.000
1030	3.222
1036	3.864
2417	3.000
1034	3.950
6303	3.333
630	3.500
632	4.500
1216	2.900
72226	4.022
1214	3.988
76251	3.667
89840	2.000
95654	3.500
26007	4.500
6521	2.500
25941	4.000
4378	3.577
6525	2.833
95441	2.950
6527	3.500
4372	3.056
104760	1.000
4370	2.927
4709	3.500
59429	3.250
5650	3.600
133195	2.000
1571	1.000
143385	3.500
2899	3.667
132961	3.000
108090	3.500
25996	4.500
51540	3.925
2897	5.000
2891	2.750
2893	4.000
1454	3.000
1104	3.913
129354	3.500
409	2.500
8666	2.071
7072	4.000
66203	3.125
2419	3.000
111913	3.000
1458	3.000
6596	2.875
31445	2.000
114044	2.500
4082	1.000
4084	2.964
4327	3.821
4086	4.250
4088	5.000
788	3.081
3861	3.036
80126	3.000
51094	3.500
3865	2.833
3737	5.000
93766	1.000
27020	3.500
99764	5.000
27022	4.333
89118	2.500
26513	2.500
3735	4.037
7571	4.000
7573	3.071
6419	4.500
7577	2.250
6415	1.500
118260	2.500
55078	4.000
32853	3.000
5630	3.759
6413	3.500
91548	4.000
7773	5.000
7836	3.583
7771	4.500
91542	3.769
8813	3.000
6598	5.000
5944	2.950
92163	4.000
320	2.750
3917	3.545
2136	2.694
3915	4.167
3913	3.500
3911	3.763
103813	2.500
90576	4.250
3919	2.667
6730	3.500
4644	3.500
6732	4.250
26052	3.750
4798	3.500
78903	5.000
80166	2.750
74677	4.000
4792	2.750
55272	4.000
5836	4.000
4031	2.375
5834	3.000
2945	5.000
5832	0.750
2130	4.125
5830	3.500
5632	4.000
4158	1.250
4338	4.750
8604	2.500
4699	3.500
103253	2.893
39052	3.000
8336	3.500
4929	2.700
216	3.024
25916	2.500
214	3.000
5993	3.000
98963	5.000
132046	3.071
56633	4.500
5229	5.000
218	3.333
52950	4.000
97393	3.500
97395	4.000
2138	4.000
92004	4.000
52967	3.625
6084	3.000
52952	4.167
74789	3.125
438	3.000
81156	3.750
980	1.000
114707	3.500
6646	3.333
81158	3.333
49013	1.000
74787	3.000
5902	3.774
68872	4.000
5900	2.389
939	4.000
25774	3.000
324	3.333
26117	3.500
696	2.000
56251	3.833
65567	2.500
141668	5.000
7809	3.500
8743	2.500
3483	3.250
140816	3.500
86852	3.000
4563	2.800
1270	4.015
4561	4.000
4567	5.000
136666	1.000
